Student Age,Income,Demographics,Learning Methods,Listening Skills,Study Hours per Week,Tech Proficiency,Attendance Rate,Time Management Skills,Motivation Level,Family Support,Correct Response Rate,Response Time (ms),Confidence Level,Recommended Learning Path,Intervention Flag,Content Difficulty Level,Number of Tutor Sessions,Engagement with Supplemental Resources,Personalization Score
25,49873,Suburban,Online,Hearing,3,Intermediate,62.56,Poor,3,Low,0.5,9610,6.2,"Statistical Analysis, Data Visualization, Data Cleaning",True,Hard,12,0.93,0.36
30,52133,Rural,Offline,Kinesthetic,1,Advanced,79.97,Average,2,Low,0.77,8261,7.5,"Statistical Analysis, Data Visualization, Data Cleaning",False,Easy,6,0.09,0.25
33,87202,Suburban,Offline,Kinesthetic,18,Advanced,87.91,Average,2,High,0.59,6588,3.9,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,10,0.64,0.65
21,61740,Urban,Online,Hearing,6,Advanced,64.69,Poor,8,Medium,0.63,4357,4.4,"Linear Regression, Neural Networks, Deep Learning",False,Hard,5,0.69,0.9
31,29170,Urban,Online,Visual,39,Advanced,77.22,Poor,8,Medium,0.55,12402,8.5,"Statistical Analysis, Data Visualization, Data Cleaning",True,Medium,13,0.73,0.85
30,59250,Rural,Online,Visual,2,Beginner,76.83,Average,5,High,0.68,3134,1.2,"Algorithms, Data Structures, System Design",False,Hard,4,0.41,0.21
26,98371,Suburban,Offline,Visual,14,Beginner,80.25,Poor,3,Medium,0.6,8345,3.5,"Algorithms, Data Structures, System Design",True,Medium,12,0.19,0.67
28,98340,Urban,Hybrid,Visual,1,Beginner,58.25,Good,4,Medium,0.58,19505,6.7,"Algorithms, Data Structures, System Design",False,Hard,1,0.89,0.05
22,23856,Urban,Offline,Visual,27,Beginner,90.29,Poor,6,Low,0.67,8483,10.0,"Algorithms, Data Structures, System Design",False,Easy,13,0.06,0.92
31,29791,Rural,Online,Kinesthetic,22,Beginner,82.98,Good,8,Low,0.91,3600,1.1,"Algorithms, Data Structures, System Design",False,Hard,4,0.66,0.85
19,12295,Rural,Online,Hearing,11,Advanced,58.2,Average,7,High,0.55,17288,9.9,"Algorithms, Data Structures, System Design",True,Medium,2,0.51,0.47
24,78509,Suburban,Online,Visual,30,Beginner,51.98,Good,2,High,0.61,19792,2.6,"Algorithms, Data Structures, System Design",False,Easy,2,0.98,0.96
34,77013,Suburban,Hybrid,Kinesthetic,13,Advanced,83.78,Good,4,Low,0.58,17448,2.9,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,0,0.84,0.4
27,62158,Suburban,Online,Visual,19,Advanced,82.33,Poor,4,High,0.62,16685,7.6,"Statistical Analysis, Data Visualization, Data Cleaning",False,Easy,0,0.66,0.48
27,67866,Suburban,Offline,Kinesthetic,23,Beginner,52.22,Poor,7,Low,0.73,13627,4.9,"Algorithms, Data Structures, System Design",False,Easy,8,0.39,0.87
30,15169,Urban,Offline,Visual,21,Beginner,63.46,Poor,4,Medium,0.94,5290,2.6,"Linear Regression, Neural Networks, Deep Learning",True,Hard,14,0.13,0.9
21,91587,Urban,Online,Visual,39,Advanced,66.67,Average,7,Medium,0.62,18509,9.6,"Algorithms, Data Structures, System Design",False,Medium,13,0.73,0.19
20,79564,Suburban,Online,Hearing,19,Advanced,62.64,Good,6,Medium,0.86,4617,3.3,"Algorithms, Data Structures, System Design",True,Easy,8,0.39,0.52
33,56583,Urban,Offline,Hearing,22,Advanced,66.52,Poor,5,Medium,0.89,7890,7.9,"Linear Regression, Neural Networks, Deep Learning",True,Medium,5,0.16,0.09
18,13360,Urban,Online,Visual,3,Advanced,56.61,Good,5,High,0.59,2629,9.4,"Algorithms, Data Structures, System Design",True,Hard,12,0.72,1.0
28,11760,Urban,Offline,Visual,34,Advanced,64.35,Good,9,Medium,0.58,17178,5.5,"Linear Regression, Neural Networks, Deep Learning",False,Medium,7,0.73,0.64
26,62817,Suburban,Online,Hearing,20,Advanced,63.55,Good,7,Low,0.61,3564,1.3,"Algorithms, Data Structures, System Design",True,Medium,14,0.47,0.7
19,14654,Suburban,Online,Kinesthetic,20,Intermediate,68.37,Good,3,Low,0.79,2015,3.0,"Linear Regression, Neural Networks, Deep Learning",True,Medium,11,0.74,0.5
18,63361,Urban,Online,Kinesthetic,33,Advanced,95.46,Average,6,High,0.83,8016,5.2,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,6,0.42,0.49
19,60267,Rural,Online,Visual,39,Intermediate,61.71,Poor,9,Medium,0.85,9076,1.0,"Statistical Analysis, Data Visualization, Data Cleaning",True,Medium,5,0.84,0.22
25,57788,Rural,Online,Visual,38,Intermediate,94.54,Poor,8,Medium,0.76,16529,4.4,"Algorithms, Data Structures, System Design",False,Easy,4,0.03,0.32
23,32539,Suburban,Hybrid,Visual,38,Advanced,63.79,Poor,9,Low,0.81,1406,4.1,"Algorithms, Data Structures, System Design",True,Hard,1,0.85,0.42
19,65455,Suburban,Offline,Hearing,11,Advanced,65.11,Poor,5,Low,0.87,4292,1.7,"Statistical Analysis, Data Visualization, Data Cleaning",True,Medium,11,0.38,0.07
18,51028,Rural,Hybrid,Hearing,15,Intermediate,82.67,Poor,9,High,0.75,13260,6.7,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,9,0.59,0.99
33,83152,Rural,Offline,Hearing,37,Advanced,59.44,Average,7,High,0.7,10947,7.1,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,4,0.45,0.4
33,25565,Urban,Offline,Kinesthetic,4,Intermediate,50.9,Good,9,Medium,0.74,2488,2.1,"Algorithms, Data Structures, System Design",False,Easy,1,0.82,0.62
34,41577,Urban,Online,Hearing,5,Intermediate,50.49,Poor,4,High,0.95,19516,9.8,"Statistical Analysis, Data Visualization, Data Cleaning",False,Easy,3,0.38,0.1
25,24120,Urban,Online,Hearing,2,Advanced,80.62,Average,2,Medium,0.65,2354,7.9,"Algorithms, Data Structures, System Design",False,Easy,10,0.73,0.45
30,69756,Rural,Online,Visual,24,Advanced,69.89,Average,3,Medium,0.77,15497,5.5,"Statistical Analysis, Data Visualization, Data Cleaning",False,Easy,12,0.78,0.27
26,38812,Rural,Offline,Visual,22,Advanced,53.3,Good,8,High,0.69,4711,2.7,"Algorithms, Data Structures, System Design",False,Easy,13,0.48,0.11
20,33710,Urban,Online,Hearing,2,Advanced,73.89,Poor,4,Low,0.57,2541,7.8,"Statistical Analysis, Data Visualization, Data Cleaning",True,Medium,6,0.61,0.35
19,68443,Urban,Hybrid,Visual,6,Advanced,63.93,Poor,8,High,0.82,6698,5.6,"Algorithms, Data Structures, System Design",False,Easy,13,0.92,0.43
32,34243,Rural,Online,Hearing,9,Beginner,55.6,Good,8,Low,0.57,6439,6.3,"Algorithms, Data Structures, System Design",False,Hard,0,0.99,0.31
30,49278,Urban,Offline,Visual,11,Intermediate,56.87,Average,9,High,0.56,2435,6.8,"Linear Regression, Neural Networks, Deep Learning",False,Easy,13,0.39,0.27
20,96518,Urban,Online,Hearing,23,Beginner,74.82,Good,8,Medium,0.75,16670,5.8,"Algorithms, Data Structures, System Design",True,Hard,8,0.41,0.69
20,14154,Rural,Hybrid,Visual,14,Intermediate,60.61,Average,8,High,0.62,12697,7.9,"Statistical Analysis, Data Visualization, Data Cleaning",True,Medium,14,0.57,0.41
27,62076,Suburban,Offline,Visual,25,Advanced,69.82,Good,8,Low,0.73,18728,4.7,"Statistical Analysis, Data Visualization, Data Cleaning",False,Medium,1,0.03,0.75
23,45104,Suburban,Hybrid,Kinesthetic,16,Advanced,88.86,Poor,6,Medium,0.82,13506,6.7,"Statistical Analysis, Data Visualization, Data Cleaning",True,Medium,10,0.54,0.03
24,85295,Urban,Offline,Hearing,25,Intermediate,89.44,Good,9,Medium,0.82,15443,2.8,"Statistical Analysis, Data Visualization, Data Cleaning",False,Easy,12,0.58,0.77
24,84919,Urban,Online,Visual,31,Advanced,93.55,Poor,4,Medium,0.53,8452,9.1,"Linear Regression, Neural Networks, Deep Learning",True,Medium,7,0.24,0.27
19,58538,Rural,Online,Kinesthetic,37,Beginner,58.1,Good,8,Medium,0.83,9672,9.3,"Statistical Analysis, Data Visualization, Data Cleaning",True,Hard,0,0.03,0.49
23,75041,Suburban,Online,Hearing,15,Beginner,92.6,Good,7,Low,0.97,10104,9.6,"Statistical Analysis, Data Visualization, Data Cleaning",True,Easy,3,0.64,0.71
33,92554,Rural,Hybrid,Kinesthetic,29,Intermediate,79.41,Good,3,Medium,0.54,8661,3.4,"Statistical Analysis, Data Visualization, Data Cleaning",False,Easy,0,0.62,0.68
30,62785,Rural,Online,Kinesthetic,13,Advanced,53.73,Poor,9,High,0.77,15841,3.1,"Algorithms, Data Structures, System Design",True,Hard,10,0.38,0.13
30,49736,Urban,Offline,Visual,14,Advanced,97.98,Poor,8,Low,0.98,10771,8.6,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,1,0.43,0.18
26,98384,Rural,Offline,Kinesthetic,19,Beginner,85.65,Good,5,Low,0.88,6922,4.6,"Linear Regression, Neural Networks, Deep Learning",False,Easy,1,0.81,0.99
20,77131,Urban,Hybrid,Visual,20,Intermediate,61.87,Poor,4,Medium,0.78,1048,4.2,"Algorithms, Data Structures, System Design",False,Easy,0,0.13,0.05
22,22029,Urban,Online,Hearing,26,Intermediate,58.83,Average,5,High,0.8,7857,1.0,"Algorithms, Data Structures, System Design",False,Medium,1,0.97,0.56
27,56557,Urban,Hybrid,Visual,33,Beginner,75.61,Average,8,Medium,0.91,18002,4.8,"Statistical Analysis, Data Visualization, Data Cleaning",True,Hard,13,0.66,0.09
20,81978,Urban,Online,Hearing,16,Intermediate,68.64,Average,3,High,0.57,13163,2.1,"Algorithms, Data Structures, System Design",True,Medium,7,0.49,0.54
25,24340,Suburban,Online,Visual,15,Beginner,60.11,Good,5,Low,0.63,12386,9.7,"Statistical Analysis, Data Visualization, Data Cleaning",True,Hard,14,0.18,0.56
23,45939,Rural,Online,Visual,30,Beginner,94.17,Poor,5,High,0.74,12058,6.0,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,1,0.3,0.44
29,57035,Rural,Hybrid,Hearing,33,Advanced,78.25,Poor,8,Medium,0.82,12841,1.8,"Algorithms, Data Structures, System Design",False,Hard,9,0.24,0.98
30,62565,Urban,Hybrid,Visual,29,Beginner,66.03,Average,7,High,0.52,15342,7.0,"Statistical Analysis, Data Visualization, Data Cleaning",False,Medium,1,0.33,0.33
18,51042,Urban,Hybrid,Visual,5,Advanced,94.82,Average,7,Medium,0.96,9186,2.5,"Algorithms, Data Structures, System Design",False,Easy,12,0.47,0.81
26,44084,Suburban,Online,Visual,31,Beginner,90.76,Average,8,Medium,0.79,12295,1.1,"Algorithms, Data Structures, System Design",True,Hard,11,0.44,0.55
28,26980,Suburban,Online,Kinesthetic,28,Advanced,91.51,Average,1,Medium,0.92,7282,7.0,"Algorithms, Data Structures, System Design",False,Medium,11,0.99,0.84
31,13944,Suburban,Hybrid,Kinesthetic,25,Intermediate,51.65,Average,1,Medium,0.99,2840,6.4,"Algorithms, Data Structures, System Design",True,Medium,13,0.58,0.56
31,73635,Rural,Offline,Kinesthetic,10,Intermediate,66.82,Poor,4,Medium,0.76,19840,1.5,"Algorithms, Data Structures, System Design",False,Medium,2,0.42,0.62
21,29425,Urban,Online,Kinesthetic,32,Beginner,74.4,Good,7,Medium,0.6,9255,6.1,"Algorithms, Data Structures, System Design",True,Easy,9,0.63,1.0
27,18468,Rural,Hybrid,Visual,22,Advanced,92.26,Poor,2,High,0.55,13367,3.9,"Linear Regression, Neural Networks, Deep Learning",True,Easy,12,0.94,0.62
30,55470,Urban,Online,Hearing,30,Beginner,56.21,Poor,2,High,0.95,3383,7.3,"Algorithms, Data Structures, System Design",False,Easy,9,0.1,0.16
32,86721,Rural,Online,Hearing,9,Intermediate,93.58,Good,7,Low,0.6,2004,1.7,"Statistical Analysis, Data Visualization, Data Cleaning",True,Hard,2,0.06,0.41
22,97974,Rural,Online,Hearing,3,Beginner,99.24,Poor,8,Medium,0.65,13526,7.1,"Statistical Analysis, Data Visualization, Data Cleaning",False,Easy,7,0.51,0.16
23,80238,Suburban,Online,Hearing,4,Advanced,72.4,Average,4,Low,0.54,11549,3.3,"Linear Regression, Neural Networks, Deep Learning",False,Hard,1,0.71,0.64
21,33747,Rural,Online,Kinesthetic,8,Advanced,90.76,Average,5,High,0.78,4995,9.6,"Linear Regression, Neural Networks, Deep Learning",True,Hard,7,0.65,0.14
33,70422,Urban,Offline,Visual,39,Advanced,75.67,Poor,8,Medium,0.58,19388,9.0,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,11,0.31,0.49
21,84692,Suburban,Offline,Visual,39,Advanced,96.48,Average,8,Medium,0.55,5161,7.8,"Algorithms, Data Structures, System Design",True,Medium,2,0.37,0.55
30,28829,Suburban,Online,Kinesthetic,33,Advanced,96.13,Poor,1,Medium,0.5,10908,1.2,"Statistical Analysis, Data Visualization, Data Cleaning",False,Medium,13,0.9,0.99
32,75321,Urban,Offline,Hearing,19,Advanced,75.69,Average,1,Low,0.92,18667,7.5,"Statistical Analysis, Data Visualization, Data Cleaning",True,Medium,8,0.29,0.85
26,41186,Rural,Online,Hearing,1,Advanced,81.63,Average,7,Medium,0.53,16829,3.1,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,3,0.54,0.2
33,29106,Suburban,Offline,Visual,3,Beginner,63.39,Poor,9,Medium,0.84,13779,9.3,"Statistical Analysis, Data Visualization, Data Cleaning",True,Medium,7,0.47,0.81
31,33235,Rural,Hybrid,Hearing,24,Intermediate,98.76,Average,5,Medium,0.62,7125,6.6,"Linear Regression, Neural Networks, Deep Learning",False,Hard,9,0.41,0.67
25,46169,Urban,Online,Hearing,2,Advanced,57.73,Good,9,Medium,0.62,18171,3.5,"Linear Regression, Neural Networks, Deep Learning",False,Easy,2,0.77,0.54
23,21051,Rural,Online,Visual,39,Advanced,76.7,Average,2,High,0.87,11224,5.4,"Statistical Analysis, Data Visualization, Data Cleaning",False,Easy,8,0.74,0.43
19,70088,Suburban,Offline,Kinesthetic,6,Advanced,61.04,Good,4,High,0.72,18752,5.0,"Algorithms, Data Structures, System Design",False,Easy,8,0.66,0.87
22,22497,Rural,Online,Kinesthetic,29,Beginner,95.35,Poor,6,Low,0.61,13952,8.1,"Linear Regression, Neural Networks, Deep Learning",False,Easy,0,0.89,0.67
20,17231,Rural,Offline,Visual,16,Beginner,68.12,Good,9,Medium,0.64,6616,3.7,"Algorithms, Data Structures, System Design",True,Medium,4,0.51,0.66
24,63980,Suburban,Online,Kinesthetic,39,Intermediate,97.68,Average,6,Low,0.56,1743,8.8,"Linear Regression, Neural Networks, Deep Learning",False,Hard,1,0.28,0.87
22,96249,Rural,Offline,Kinesthetic,9,Intermediate,54.99,Good,5,Medium,0.95,13559,8.0,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,6,0.62,0.5
25,93784,Rural,Hybrid,Visual,18,Intermediate,87.1,Average,2,Medium,0.54,13237,9.6,"Linear Regression, Neural Networks, Deep Learning",False,Hard,6,0.42,0.42
20,22825,Rural,Offline,Visual,28,Advanced,71.84,Average,5,High,1.0,13690,6.0,"Algorithms, Data Structures, System Design",True,Easy,8,0.67,0.36
20,15272,Urban,Offline,Visual,25,Intermediate,52.08,Average,4,High,0.62,12164,4.1,"Statistical Analysis, Data Visualization, Data Cleaning",False,Medium,3,0.24,0.99
21,67308,Suburban,Offline,Hearing,20,Advanced,54.76,Good,9,High,0.74,2418,2.8,"Algorithms, Data Structures, System Design",True,Hard,0,0.69,0.93
33,70244,Suburban,Hybrid,Visual,33,Advanced,98.37,Poor,9,Low,0.56,5555,5.9,"Algorithms, Data Structures, System Design",False,Hard,12,0.8,0.2
19,50272,Rural,Online,Kinesthetic,26,Intermediate,69.4,Average,6,Medium,0.84,19248,7.4,"Algorithms, Data Structures, System Design",True,Hard,10,0.15,0.72
25,53041,Suburban,Offline,Hearing,37,Beginner,99.22,Good,5,Medium,0.51,7139,7.7,"Statistical Analysis, Data Visualization, Data Cleaning",True,Hard,11,0.13,0.12
20,16331,Urban,Hybrid,Kinesthetic,18,Intermediate,55.53,Good,3,High,0.9,17877,9.1,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,14,0.85,0.81
28,59161,Urban,Online,Visual,21,Intermediate,88.83,Average,3,High,0.59,15001,8.6,"Algorithms, Data Structures, System Design",True,Medium,14,0.22,0.98
34,10852,Suburban,Online,Kinesthetic,32,Advanced,84.11,Good,6,Low,0.84,11393,5.6,"Linear Regression, Neural Networks, Deep Learning",True,Medium,4,0.01,0.87
29,73818,Urban,Hybrid,Visual,5,Beginner,51.45,Good,5,Low,0.88,13632,5.2,"Algorithms, Data Structures, System Design",True,Medium,1,0.6,0.09
18,72578,Rural,Offline,Kinesthetic,6,Advanced,80.16,Poor,7,Medium,0.7,10371,7.4,"Linear Regression, Neural Networks, Deep Learning",True,Hard,1,0.31,0.9
34,83212,Suburban,Online,Hearing,18,Advanced,83.74,Poor,4,Medium,0.69,10463,6.8,"Algorithms, Data Structures, System Design",False,Hard,5,0.82,0.74
26,74928,Rural,Offline,Kinesthetic,23,Beginner,77.44,Average,1,Medium,0.51,5169,5.3,"Linear Regression, Neural Networks, Deep Learning",False,Medium,2,0.05,0.25
19,32506,Urban,Online,Visual,23,Beginner,65.37,Average,4,High,0.66,3854,9.4,"Algorithms, Data Structures, System Design",False,Medium,5,0.53,0.58
18,79818,Rural,Offline,Visual,39,Advanced,59.48,Poor,3,High,0.72,14378,2.7,"Algorithms, Data Structures, System Design",False,Medium,4,0.29,0.02
21,70051,Rural,Hybrid,Hearing,39,Advanced,62.78,Average,9,Medium,0.83,19690,3.0,"Algorithms, Data Structures, System Design",True,Medium,8,0.06,0.29
25,80570,Suburban,Hybrid,Visual,4,Intermediate,66.12,Good,7,High,0.67,17959,9.2,"Statistical Analysis, Data Visualization, Data Cleaning",False,Medium,0,0.19,0.49
22,17247,Rural,Offline,Visual,10,Beginner,82.36,Poor,9,High,0.65,9840,3.7,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,8,0.21,0.84
27,87270,Rural,Hybrid,Hearing,3,Intermediate,89.0,Good,6,Medium,0.56,14392,8.7,"Statistical Analysis, Data Visualization, Data Cleaning",False,Easy,11,0.93,0.27
18,89043,Rural,Hybrid,Kinesthetic,25,Advanced,62.65,Good,4,Medium,0.89,18749,2.7,"Algorithms, Data Structures, System Design",False,Easy,4,0.97,0.77
25,67083,Urban,Offline,Visual,27,Advanced,99.68,Poor,4,Low,0.87,10821,7.4,"Linear Regression, Neural Networks, Deep Learning",True,Medium,6,0.24,0.12
28,79359,Rural,Hybrid,Visual,30,Beginner,74.79,Good,7,Medium,0.99,6636,7.3,"Linear Regression, Neural Networks, Deep Learning",True,Hard,9,0.72,0.82
24,75435,Rural,Offline,Visual,15,Intermediate,63.44,Average,2,High,0.86,3897,8.1,"Statistical Analysis, Data Visualization, Data Cleaning",True,Easy,0,0.95,0.04
27,50700,Suburban,Hybrid,Kinesthetic,10,Advanced,61.7,Average,1,Low,0.68,3323,8.7,"Algorithms, Data Structures, System Design",False,Hard,2,0.57,0.19
23,30298,Urban,Online,Kinesthetic,14,Beginner,91.56,Average,4,Medium,0.54,16586,8.9,"Algorithms, Data Structures, System Design",False,Medium,8,0.19,0.24
33,61312,Urban,Hybrid,Kinesthetic,11,Beginner,98.46,Good,1,High,0.68,1431,5.8,"Algorithms, Data Structures, System Design",False,Easy,4,0.46,0.57
25,24843,Rural,Online,Hearing,23,Beginner,55.98,Good,8,Medium,0.91,9786,8.4,"Algorithms, Data Structures, System Design",False,Hard,0,0.88,0.65
20,69266,Rural,Online,Hearing,24,Beginner,59.82,Average,6,Low,0.76,12678,7.6,"Algorithms, Data Structures, System Design",False,Hard,9,0.75,0.07
18,69594,Rural,Offline,Visual,1,Beginner,73.35,Average,4,Medium,0.91,18215,8.4,"Algorithms, Data Structures, System Design",True,Easy,6,0.67,0.38
30,87709,Urban,Online,Visual,8,Intermediate,69.19,Poor,4,High,0.86,14097,8.3,"Algorithms, Data Structures, System Design",False,Hard,0,0.68,0.16
20,53010,Rural,Online,Hearing,9,Intermediate,69.77,Average,8,Medium,0.75,3642,7.6,"Linear Regression, Neural Networks, Deep Learning",True,Hard,12,0.98,0.63
22,50597,Rural,Online,Kinesthetic,36,Intermediate,62.39,Good,9,High,0.76,2927,2.2,"Statistical Analysis, Data Visualization, Data Cleaning",True,Medium,12,0.83,0.61
32,30107,Rural,Online,Visual,2,Beginner,67.45,Average,9,Medium,0.87,16390,9.2,"Linear Regression, Neural Networks, Deep Learning",False,Medium,1,0.78,0.15
26,25980,Suburban,Offline,Kinesthetic,22,Beginner,88.76,Poor,6,Low,0.88,13569,8.1,"Algorithms, Data Structures, System Design",False,Hard,6,0.92,0.85
34,27007,Urban,Hybrid,Hearing,28,Beginner,79.23,Average,5,Medium,0.95,3472,3.8,"Linear Regression, Neural Networks, Deep Learning",True,Easy,7,0.07,0.51
24,85825,Rural,Offline,Kinesthetic,33,Advanced,88.01,Average,6,High,0.75,17633,8.4,"Statistical Analysis, Data Visualization, Data Cleaning",True,Hard,0,0.1,0.67
25,58241,Urban,Hybrid,Kinesthetic,33,Advanced,64.43,Poor,5,Low,0.56,8292,9.4,"Linear Regression, Neural Networks, Deep Learning",False,Easy,7,0.75,0.11
33,19655,Rural,Online,Hearing,39,Beginner,85.54,Good,9,Medium,0.53,5994,5.2,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,11,0.32,0.29
34,76626,Urban,Offline,Visual,30,Advanced,84.12,Good,2,Medium,0.76,2704,3.9,"Statistical Analysis, Data Visualization, Data Cleaning",True,Easy,3,0.84,0.89
28,36037,Urban,Online,Visual,2,Intermediate,75.99,Good,2,Medium,0.85,17753,7.3,"Statistical Analysis, Data Visualization, Data Cleaning",False,Medium,2,0.79,0.81
27,56708,Urban,Online,Hearing,18,Intermediate,68.63,Average,7,Medium,0.75,9027,2.8,"Algorithms, Data Structures, System Design",False,Hard,12,0.79,0.8
23,18147,Suburban,Hybrid,Kinesthetic,12,Beginner,55.42,Average,1,Low,0.98,5246,9.0,"Linear Regression, Neural Networks, Deep Learning",False,Medium,4,0.77,0.95
25,62215,Suburban,Online,Hearing,2,Advanced,62.46,Good,7,Low,0.78,14471,1.0,"Algorithms, Data Structures, System Design",False,Hard,13,0.6,0.7
21,41221,Suburban,Online,Kinesthetic,39,Advanced,57.69,Good,7,High,0.91,6359,5.7,"Algorithms, Data Structures, System Design",True,Medium,7,0.41,0.22
22,63338,Suburban,Hybrid,Visual,5,Beginner,78.54,Average,4,Low,0.94,4129,7.7,"Statistical Analysis, Data Visualization, Data Cleaning",True,Medium,3,0.42,0.73
26,46675,Rural,Hybrid,Kinesthetic,20,Advanced,95.64,Good,2,Medium,0.66,5451,7.4,"Statistical Analysis, Data Visualization, Data Cleaning",False,Medium,8,0.42,0.47
33,99073,Rural,Hybrid,Visual,38,Intermediate,89.79,Average,6,Low,0.86,12201,6.5,"Linear Regression, Neural Networks, Deep Learning",False,Medium,3,0.86,0.02
31,89822,Suburban,Online,Visual,38,Intermediate,60.28,Good,6,Low,0.9,6378,3.3,"Algorithms, Data Structures, System Design",True,Hard,1,0.09,1.0
25,81765,Suburban,Offline,Kinesthetic,11,Advanced,83.68,Poor,6,Low,0.73,6768,8.2,"Algorithms, Data Structures, System Design",True,Medium,13,0.53,0.45
23,99512,Urban,Hybrid,Hearing,8,Advanced,53.9,Average,8,Low,0.96,17147,9.7,"Linear Regression, Neural Networks, Deep Learning",True,Easy,4,0.26,0.29
30,26594,Rural,Offline,Visual,4,Intermediate,63.54,Poor,1,Medium,0.59,4367,1.3,"Linear Regression, Neural Networks, Deep Learning",False,Easy,3,0.92,0.27
23,77562,Urban,Online,Kinesthetic,4,Advanced,67.65,Poor,9,High,0.59,4583,4.1,"Linear Regression, Neural Networks, Deep Learning",True,Hard,2,0.38,0.07
24,83743,Rural,Offline,Hearing,21,Beginner,87.71,Good,5,Medium,0.81,4753,9.1,"Linear Regression, Neural Networks, Deep Learning",False,Easy,2,0.76,0.93
29,12547,Urban,Hybrid,Visual,30,Advanced,63.52,Good,7,Low,0.59,11433,1.9,"Statistical Analysis, Data Visualization, Data Cleaning",True,Easy,9,0.12,0.23
23,74029,Rural,Hybrid,Visual,9,Advanced,53.43,Average,2,Medium,0.84,11546,4.8,"Algorithms, Data Structures, System Design",True,Easy,0,0.08,0.66
21,27843,Urban,Offline,Visual,32,Advanced,52.65,Poor,1,High,0.54,19412,5.3,"Statistical Analysis, Data Visualization, Data Cleaning",False,Hard,10,0.7,0.46
28,43534,Rural,Offline,Kinesthetic,35,Advanced,81.06,Poor,9,Medium,0.68,8948,4.4,"Algorithms, Data Structures, System Design",True,Hard,10,0.4,0.68
29,92890,Suburban,Offline,Kinesthetic,16,Advanced,84.74,Poor,2,High,0.93,5951,3.6,"Linear Regression, Neural Networks, Deep Learning",False,Hard,6,0.42,0.74
24,84598,Rural,Hybrid,Hearing,34,Advanced,98.39,Poor,9,High,0.59,19773,6.9,"Linear Regression, Neural Networks, Deep Learning",True,Medium,7,0.15,0.82
26,69324,Rural,Offline,Kinesthetic,9,Intermediate,84.21,Poor,6,Low,0.58,3787,9.3,"Statistical Analysis, Data Visualization, Data Cleaning",False,Medium,0,0.52,0.26
26,29179,Urban,Online,Hearing,28,Intermediate,76.39,Poor,9,Low,0.99,13566,7.9,"Statistical Analysis, Data Visualization, Data Cleaning",True,Hard,11,0.39,0.43
18,61311,Suburban,Offline,Kinesthetic,30,Intermediate,87.89,Good,2,Medium,0.63,17255,7.1,"Linear Regression, Neural Networks, Deep Learning",True,Hard,7,0.98,0.93
19,50303,Rural,Offline,Hearing,11,Advanced,79.33,Good,9,High,0.77,10667,8.0,"Statistical Analysis, Data Visualization, Data Cleaning",True,Medium,7,0.69,0.56
32,58598,Urban,Hybrid,Hearing,29,Beginner,98.53,Good,9,Low,0.76,17648,6.8,"Algorithms, Data Structures, System Design",False,Medium,11,0.87,0.27
32,67319,Rural,Hybrid,Visual,39,Beginner,55.1,Average,7,Low,0.7,14627,3.1,"Linear Regression, Neural Networks, Deep Learning",True,Medium,13,0.08,0.34
34,98928,Rural,Hybrid,Hearing,23,Beginner,65.82,Poor,9,High,0.65,2876,6.8,"Linear Regression, Neural Networks, Deep Learning",False,Easy,9,0.23,0.67
28,11617,Rural,Offline,Kinesthetic,31,Intermediate,54.49,Good,4,Low,0.63,15512,9.6,"Algorithms, Data Structures, System Design",True,Easy,7,0.13,0.1
33,87465,Urban,Hybrid,Hearing,33,Intermediate,50.24,Average,8,High,0.68,16329,6.5,"Algorithms, Data Structures, System Design",False,Easy,5,0.41,0.6
32,69334,Urban,Offline,Hearing,28,Intermediate,65.27,Good,9,Low,0.82,3609,7.4,"Linear Regression, Neural Networks, Deep Learning",True,Easy,2,0.89,0.6
27,80283,Suburban,Hybrid,Hearing,36,Intermediate,92.4,Average,9,Medium,0.71,15116,1.4,"Algorithms, Data Structures, System Design",True,Medium,8,0.93,0.31
29,48830,Suburban,Hybrid,Kinesthetic,13,Beginner,54.53,Good,4,High,0.86,2838,5.1,"Linear Regression, Neural Networks, Deep Learning",True,Medium,14,0.67,0.3
26,57211,Urban,Online,Hearing,12,Beginner,63.13,Poor,5,Medium,0.69,8574,6.1,"Statistical Analysis, Data Visualization, Data Cleaning",True,Easy,5,0.16,0.68
31,61746,Suburban,Offline,Visual,2,Beginner,50.93,Good,4,High,0.81,3769,8.6,"Statistical Analysis, Data Visualization, Data Cleaning",True,Easy,8,0.13,0.65
